State: [[ 0.60972727  1.          0.63196874  1.          0.25        0.75
  -0.25      ]], Action: 1, Reward: -5, Score: -5, Episode: 1, Step: 2
   2.50000000e-01 -7.95000000e+01  7.50000000e-01]], Action: 1, Reward: -10, Score: 33872.0, Episode: 1, Step: 5685
State: [[ 1.00000000e+00  9.60602285e-01  9.19721615e-02  2.67743863e-02
   2.50000000e-01 -7.97500000e+01  7.50000000e-01]], Action: 1, Reward: -10, Score: 33862.0, Episode: 1, Step: 5686
State: [[ 1.00000000e+00  9.56646520e-01  9.25800203e-02  2.65796246e-02
   2.50000000e-01 -8.00000000e+01  7.50000000e-01]], Action: 0, Reward: 25, Score: 33887.0, Episode: 1, Step: 5687
State: [[ 1.00000000e+00  9.56294201e-01  9.34994210e-02  2.83611888e-02
   2.50000000e-01 -8.02500000e+01  7.50000000e-01]], Action: 0, Reward: 25, Score: 33912.0, Episode: 1, Step: 5688
State: [[ 1.00000000e+00  9.56122998e-01  5.14677707e-02  3.02380054e-02
   2.50000000e-01 -8.05000000e+01  7.50000000e-01]], Action: 0, Reward: 25, Score: 33937.0, Episode: 1, Step: 5689
State: [[ 1.00000000e+00  9.56112783e-01  5.23500615e-02  3.21881164e-02
   2.50000000e-01 -8.07500000e+01  7.50000000e-01]], Action: 0, Reward: 25, Score: 33962.0, Episode: 1, Step: 5690
State: [[ 1.00000000e+00  9.56399379e-01  5.33206907e-02  3.36797689e-02
   2.50000000e-01 -8.10000000e+01  7.50000000e-01]], Action: 0, Reward: 25, Score: 33987.0, Episode: 1, Step: 5691
State: [[ 1.00000000e+00  9.56634415e-01  5.45089713e-02  3.52737444e-02
   2.50000000e-01 -8.12500000e+01  7.50000000e-01]], Action: 0, Reward: 25, Score: 34012.0, Episode: 1, Step: 5692
State: [[ 1.00000000e+00  9.57067993e-01  5.61936055e-02  3.73553314e-02
   2.50000000e-01 -8.15000000e+01  7.50000000e-01]], Action: 0, Reward: 25, Score: 34037.0, Episode: 1, Step: 5693
State: [[ 1.00000000e+00  9.57459846e-01  5.89830958e-02  3.93318452e-02
   2.50000000e-01 -8.17500000e+01  7.50000000e-01]], Action: 0, Reward: 25, Score: 34062.0, Episode: 1, Step: 5694
State: [[ 1.00000000e+00  9.57871216e-01  6.16245256e-02  4.09394423e-02
   2.50000000e-01 -8.20000000e+01  7.50000000e-01]], Action: 0, Reward: 25, Score: 34087.0, Episode: 1, Step: 5695
State: [[ 1.00000000e+00  9.58254917e-01  6.38981795e-02  4.24409878e-02
   2.50000000e-01 -8.22500000e+01  7.50000000e-01]], Action: 0, Reward: 25, Score: 34112.0, Episode: 1, Step: 5696
State: [[ 1.00000000e+00  1.00000000e+00  6.55614095e-02  4.35352838e-02
   2.50000000e-01 -8.25000000e+01  7.50000000e-01]], Action: 0, Reward: 25, Score: 34137.0, Episode: 1, Step: 5697
State: [[ 1.00000000e+00  1.00000000e+00  6.72601156e-02  4.47538000e-02
   2.50000000e-01 -8.27500000e+01  7.50000000e-01]], Action: 0, Reward: 25, Score: 34162.0, Episode: 1, Step: 5698
State: [[ 1.00000000e+00  1.00000000e+00  6.91056381e-02  4.58927791e-02
   2.50000000e-01 -8.30000000e+01  7.50000000e-01]], Action: 0, Reward: 25, Score: 34187.0, Episode: 1, Step: 5699
State: [[ 1.00000000e+00  1.00000000e+00  7.06907641e-02  4.69570609e-02
   2.50000000e-01 -8.32500000e+01  7.50000000e-01]], Action: 0, Reward: 25, Score: 34212.0, Episode: 1, Step: 5700
State: [[ 1.00000000e+00  1.00000000e+00  7.71300913e-03  1.47121711e-01
   2.50000000e-01 -8.35000000e+01  7.50000000e-01]], Action: 0, Reward: 25, Score: 34237.0, Episode: 1, Step: 5701
State: [[ 1.00000000e+00  1.00000000e+00  4.52593541e-03  1.59325972e-01
   2.50000000e-01 -8.37500000e+01  7.50000000e-01]], Action: 0, Reward: 25, Score: 34262.0, Episode: 1, Step: 5702
State: [[ 1.00000000e+00  1.00000000e+00  4.74728602e-03  3.02047827e-01
   2.50000000e-01 -8.40000000e+01  7.50000000e-01]], Action: 0, Reward: 25, Score: 34287.0, Episode: 1, Step: 5703
State: [[ 1.00000000e+00  1.00000000e+00  5.25356176e-03  2.98482302e-01
   2.50000000e-01 -8.42500000e+01  7.50000000e-01]], Action: 0, Reward: 25, Score: 34312.0, Episode: 1, Step: 5704
State: [[ 1.00000000e+00  1.00000000e+00  5.85785658e-03  2.96485359e-01
   2.50000000e-01 -8.45000000e+01  7.50000000e-01]], Action: 0, Reward: 25, Score: 34337.0, Episode: 1, Step: 5705
State: [[ 1.00000000e+00  1.00000000e+00  6.53276085e-03  2.94992745e-01
   2.50000000e-01 -8.47500000e+01  7.50000000e-01]], Action: 0, Reward: 25, Score: 34362.0, Episode: 1, Step: 5706
State: [[ 1.00000000e+00  1.00000000e+00  7.24745183e-03  2.94088175e-01
   2.50000000e-01 -8.50000000e+01  7.50000000e-01]], Action: 0, Reward: 25, Score: 34387.0, Episode: 1, Step: 5707
State: [[ 1.00000000e+00  1.00000000e+00  7.88982636e-03  2.93527308e-01
   2.50000000e-01 -8.52500000e+01  7.50000000e-01]], Action: 0, Reward: 25, Score: 34412.0, Episode: 1, Step: 5708
State: [[ 1.00000000e+00  1.00000000e+00  8.56357206e-03  2.93176795e-01
   2.50000000e-01 -8.55000000e+01  7.50000000e-01]], Action: 0, Reward: 25, Score: 34437.0, Episode: 1, Step: 5709
State: [[ 1.00000000e+00  1.00000000e+00  9.28746237e-03  2.92984693e-01
   2.50000000e-01 -8.57500000e+01  7.50000000e-01]], Action: 0, Reward: 25, Score: 34462.0, Episode: 1, Step: 5710
State: [[ 1.00000000e+00  1.00000000e+00  1.00031345e-02  2.94003854e-01
   2.50000000e-01 -8.60000000e+01  7.50000000e-01]], Action: 0, Reward: 25, Score: 34487.0, Episode: 1, Step: 5711
State: [[ 1.00000000e+00  1.00000000e+00  1.09345179e-02  9.25488904e-01
   5.00000000e-01 -8.62500000e+01  5.00000000e-01]], Action: 0, Reward: 25, Score: 34512.0, Episode: 1, Step: 5712
State: [[ 1.00000000e+00  1.00000000e+00  1.18779934e-02  9.22732230e-01
   7.50000000e-01 -8.65000000e+01  2.50000000e-01]], Action: 2, Reward: -100, Score: 34412.0, Episode: 1, Step: 5713
State: [[ 1.00000000e+00  1.00000000e+00  8.78918818e-03  2.61632225e-01
   2.50000000e-01 -8.67500000e+01  7.50000000e-01]], Action: 2, Reward: -100, Score: 34312.0, Episode: 1, Step: 5714
State: [[ 1.00000000e+00  1.00000000e+00  6.68653985e-03  1.66424931e-01
   2.50000000e-01 -8.70000000e+01  7.50000000e-01]], Action: 0, Reward: 25, Score: 34337.0, Episode: 1, Step: 5715
State: [[ 1.00000000e+00  1.00000000e+00  7.12354954e-03  1.71242180e-01
   2.50000000e-01 -8.72500000e+01  7.50000000e-01]], Action: 0, Reward: 25, Score: 34362.0, Episode: 1, Step: 5716
State: [[ 1.00000000e+00  1.00000000e+00  7.84343508e-03  2.33488466e-01
   2.50000000e-01 -8.75000000e+01  7.50000000e-01]], Action: 0, Reward: 25, Score: 34387.0, Episode: 1, Step: 5717
State: [[0.07384597 1.         0.0108972  0.84483944 0.25       0.75
  0.75      ]], Action: 2, Reward: -100, Score: 34287.0, Episode: 1, Step: 5718
State: [[0.07486492 1.         0.00893515 0.66813342 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 34312.0, Episode: 1, Step: 5719
State: [[0.07618578 1.         0.01424691 0.78699393 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 34337.0, Episode: 1, Step: 5720
State: [[0.08773133 1.         0.09560509 0.76132553 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 34362.0, Episode: 1, Step: 5721
State: [[0.10329873 1.         0.11875224 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 25, Score: 34387.0, Episode: 1, Step: 5722
State: [[0.13089858 1.         0.52583074 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 25, Score: 34412.0, Episode: 1, Step: 5723
State: [[0.16510311 1.         0.70571787 1.         0.25       0.75
  0.        ]], Action: 3, Reward: -50, Score: 34362.0, Episode: 1, Step: 5724
State: [[ 0.16206343  0.93517396  0.45304288  0.97924762  0.25        0.75
  -0.25      ]], Action: 3, Reward: 20, Score: 34382.0, Episode: 1, Step: 5725
State: [[ 0.15850933  0.85290476  0.14127021  0.98387492  0.25        0.75
  -0.5       ]], Action: 3, Reward: -5, Score: 34377.0, Episode: 1, Step: 5726
State: [[ 0.15128756  0.80416564  0.11009918  0.90012996  0.25        0.75
  -0.75      ]], Action: 3, Reward: -5, Score: 34372.0, Episode: 1, Step: 5727
State: [[0.14149601 0.79024161 0.03818223 0.55279434 0.25       0.75
  0.75      ]], Action: 3, Reward: -5, Score: 34367.0, Episode: 1, Step: 5728
State: [[0.13080374 0.79488054 0.0258456  0.51061536 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 34392.0, Episode: 1, Step: 5729
State: [[0.13264138 0.71026958 0.03974075 0.79363571 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 34417.0, Episode: 1, Step: 5730
State: [[0.1461796  0.6644853  0.09131485 0.87335619 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 34442.0, Episode: 1, Step: 5731
State: [[0.1751135  0.63158454 0.3243234  0.72335235 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 34467.0, Episode: 1, Step: 5732
State: [[0.2176581  0.63357403 0.71113662 0.60733592 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 34492.0, Episode: 1, Step: 5733
State: [[0.28917038 0.68184656 0.82527212 0.54124811 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 34517.0, Episode: 1, Step: 5734
State: [[0.39262473 0.79082482 0.64573174 0.49802543 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 34542.0, Episode: 1, Step: 5735
State: [[0.72833224 0.86790172 0.50495431 0.47990415 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 34567.0, Episode: 1, Step: 5736
State: [[1.         1.         0.42992788 0.49733985 0.25       0.5
  0.75      ]], Action: 0, Reward: 25, Score: 34592.0, Episode: 1, Step: 5737
State: [[0.80867442 1.         0.38915485 0.58544581 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 34617.0, Episode: 1, Step: 5738
State: [[0.70412192 1.         0.37564505 0.71589479 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 34642.0, Episode: 1, Step: 5739
State: [[0.63532228 1.         0.37930768 0.8119977  0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 34667.0, Episode: 1, Step: 5740
State: [[0.59967127 1.         0.41874433 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 25, Score: 34692.0, Episode: 1, Step: 5741
State: [[0.5967913  1.         0.55248399 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 25, Score: 34717.0, Episode: 1, Step: 5742
State: [[0.60887237 1.         0.74779578 1.         0.25       0.75
  0.        ]], Action: 0, Reward: 25, Score: 34742.0, Episode: 1, Step: 5743
State: [[ 0.63343615  1.          0.90691201  1.          0.25        0.75
  -0.25      ]], Action: 3, Reward: 20, Score: 34762.0, Episode: 1, Step: 5744
State: [[ 0.63080307  1.          0.82861944  1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: 20, Score: 34782.0, Episode: 1, Step: 5745
State: [[ 0.62427056  1.          0.73133596  1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: 20, Score: 34802.0, Episode: 1, Step: 5746
State: [[ 0.61413662  1.          0.56132006  1.          0.25        0.75
  -1.        ]], Action: 3, Reward: 20, Score: 34822.0, Episode: 1, Step: 5747
State: [[ 0.59950723  1.          0.44146579  1.          0.25        0.75
  -1.25      ]], Action: 3, Reward: 20, Score: 34842.0, Episode: 1, Step: 5748
State: [[0.59203331 1.         0.37383725 0.87125655 0.25       0.75
  0.75      ]], Action: 3, Reward: -5, Score: 34837.0, Episode: 1, Step: 5749
State: [[0.5942108  1.         0.31959644 0.7262533  0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 34862.0, Episode: 1, Step: 5750
State: [[0.55499907 1.         0.33949179 0.85903884 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 34887.0, Episode: 1, Step: 5751
State: [[0.54344259 1.         0.39913579 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 25, Score: 34912.0, Episode: 1, Step: 5752
State: [[0.54900345 1.         0.62575611 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 25, Score: 34937.0, Episode: 1, Step: 5753
State: [[0.56494297 1.         0.72521754 1.         0.25       0.75
  0.        ]], Action: 0, Reward: 25, Score: 34962.0, Episode: 1, Step: 5754
State: [[ 0.59748885  1.          1.          1.          0.25        0.75
  -0.25      ]], Action: 3, Reward: 20, Score: 34982.0, Episode: 1, Step: 5755
State: [[ 0.59110765  1.          0.77428974  1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: -5, Score: 34977.0, Episode: 1, Step: 5756
State: [[ 0.58493702  1.          0.68934476  1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: 20, Score: 34997.0, Episode: 1, Step: 5757
State: [[ 0.57577772  1.          0.51220136  1.          0.25        0.75
  -1.        ]], Action: 3, Reward: 20, Score: 35017.0, Episode: 1, Step: 5758
State: [[ 0.56348682  1.          0.40843204  1.          0.25        0.75
  -1.25      ]], Action: 3, Reward: -5, Score: 35012.0, Episode: 1, Step: 5759
State: [[0.55223713 1.         0.32756893 0.82497957 0.25       0.75
  0.75      ]], Action: 3, Reward: -5, Score: 35007.0, Episode: 1, Step: 5760
State: [[0.55218506 1.         0.27729477 0.68269639 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 35032.0, Episode: 1, Step: 5761
State: [[0.5177773  1.         0.29523952 0.80532495 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 35057.0, Episode: 1, Step: 5762
State: [[0.50740255 1.         0.36838976 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 25, Score: 35082.0, Episode: 1, Step: 5763
State: [[0.51702178 1.         0.60770318 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 25, Score: 35107.0, Episode: 1, Step: 5764
State: [[0.53635875 1.         0.74213032 1.         0.25       0.75
  0.        ]], Action: 0, Reward: 25, Score: 35132.0, Episode: 1, Step: 5765
State: [[ 0.57527046  1.          1.          1.          0.25        0.75
  -0.25      ]], Action: 3, Reward: 20, Score: 35152.0, Episode: 1, Step: 5766
State: [[ 0.56998013  1.          1.          1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: -5, Score: 35147.0, Episode: 1, Step: 5767
State: [[ 0.56542234  1.          0.72876264  1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: -5, Score: 35142.0, Episode: 1, Step: 5768
State: [[ 0.56027742  1.          0.65587316  1.          0.25        0.75
  -1.        ]], Action: 3, Reward: 20, Score: 35162.0, Episode: 1, Step: 5769
State: [[ 0.5511281   1.          0.60041879  1.          0.25        0.75
  -1.25      ]], Action: 3, Reward: 20, Score: 35182.0, Episode: 1, Step: 5770
State: [[ 0.53778258  1.          0.36862365  1.          0.25        0.75
  -1.5       ]], Action: 3, Reward: 20, Score: 35202.0, Episode: 1, Step: 5771
State: [[ 0.52821533  1.          0.30425725  1.          0.25        0.75
  -1.75      ]], Action: 3, Reward: -5, Score: 35197.0, Episode: 1, Step: 5772
State: [[ 0.52601926  1.          0.25497118  1.          0.25        0.75
  -2.        ]], Action: 3, Reward: -5, Score: 35192.0, Episode: 1, Step: 5773
State: [[0.5347177  1.         0.21485036 0.55209109 0.25       0.75
  0.75      ]], Action: 3, Reward: -5, Score: 35187.0, Episode: 1, Step: 5774
State: [[0.55642272 1.         0.18381546 0.47197155 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 35212.0, Episode: 1, Step: 5775
State: [[0.48134905 1.         0.17186554 0.50721656 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 35237.0, Episode: 1, Step: 5776
State: [[0.42241024 1.         0.17472113 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 25, Score: 35262.0, Episode: 1, Step: 5777
State: [[0.39885677 1.         0.40251798 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 25, Score: 35287.0, Episode: 1, Step: 5778
State: [[0.40280809 1.         0.45643801 1.         0.25       0.75
  0.        ]], Action: 0, Reward: 25, Score: 35312.0, Episode: 1, Step: 5779
State: [[ 0.40993864  1.          1.          1.          0.25        0.75
  -0.25      ]], Action: 4, Reward: -5, Score: 35307.0, Episode: 1, Step: 5780
State: [[ 0.40208458  1.          1.          1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: -5, Score: 35302.0, Episode: 1, Step: 5781
State: [[ 0.38899113  1.          0.40267181  1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: -5, Score: 35297.0, Episode: 1, Step: 5782
State: [[ 0.37672093  1.          0.368602    1.          0.25        0.75
  -1.        ]], Action: 3, Reward: -5, Score: 35292.0, Episode: 1, Step: 5783
State: [[ 0.36842044  1.          0.34047113  1.          0.25        0.75
  -1.25      ]], Action: 3, Reward: -5, Score: 35287.0, Episode: 1, Step: 5784
State: [[ 0.36660075  1.          0.31356395  1.          0.25        0.75
  -1.5       ]], Action: 3, Reward: -5, Score: 35282.0, Episode: 1, Step: 5785
State: [[ 0.37058352  1.          0.08088832  1.          0.25        0.75
  -1.75      ]], Action: 3, Reward: -5, Score: 35277.0, Episode: 1, Step: 5786
State: [[ 0.38618819  1.          0.06002519  1.          0.25        0.75
  -2.        ]], Action: 3, Reward: -5, Score: 35272.0, Episode: 1, Step: 5787
State: [[ 0.89976779  1.          0.04338005  1.          0.25        0.75
  -2.25      ]], Action: 3, Reward: -5, Score: 35267.0, Episode: 1, Step: 5788
State: [[0.89244608 1.         0.03246805 0.15699035 0.25       0.75
  0.75      ]], Action: 3, Reward: 20, Score: 35287.0, Episode: 1, Step: 5789
State: [[0.88282766 1.         0.02355156 0.11813808 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 35312.0, Episode: 1, Step: 5790
State: [[0.89115217 1.         0.01276683 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 25, Score: 35337.0, Episode: 1, Step: 5791
State: [[1.         1.         0.00869671 1.         0.5        0.5
  0.25      ]], Action: 0, Reward: 25, Score: 35362.0, Episode: 1, Step: 5792
State: [[0.11300851 1.         0.05485427 1.         0.25       0.75
  0.        ]], Action: 0, Reward: 25, Score: 35387.0, Episode: 1, Step: 5793
State: [[ 0.10182664  1.          0.05458802  1.          0.25        0.75
