State, Action, Reward, Score, Episode, Step
State: [[0.7898534  1.         0.39309954 0.52033578 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 10190.125, Episode: 1, Step: 5852
State: [[0.62798042 1.         0.36863689 0.79497646 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 10200.125, Episode: 1, Step: 5853
State: [[0.58527013 1.         0.49853654 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: 10210.125, Episode: 1, Step: 5854
State: [[0.66966476 1.         1.         1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: 10220.125, Episode: 1, Step: 5855
State: [[0.91674082 1.         1.         1.         0.5        0.5
  0.        ]], Action: 3, Reward: -50, Score: 10170.125, Episode: 1, Step: 5856
State: [[ 0.81432474  1.          1.          1.          0.25        0.75
  -0.25      ]], Action: 3, Reward: -5, Score: 10165.125, Episode: 1, Step: 5857
State: [[ 0.76817185  1.          1.          1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: 10, Score: 10175.125, Episode: 1, Step: 5858
State: [[ 0.74764548  1.          0.80560899  1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: 10, Score: 10185.125, Episode: 1, Step: 5859
State: [[0.73285793 0.81555867 0.4946335  0.81601415 0.25       0.75
  0.75      ]], Action: 3, Reward: 10, Score: 10195.125, Episode: 1, Step: 5860
State: [[0.76920646 0.72455095 0.41525649 0.67877906 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 10205.125, Episode: 1, Step: 5861
State: [[0.6230313  0.69786226 0.48463074 0.63540812 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 10215.125, Episode: 1, Step: 5862
State: [[0.6305668 1.        0.6241796 1.        0.25      0.75      0.5      ]], Action: 0, Reward: 10, Score: 10225.125, Episode: 1, Step: 5863
State: [[0.66454689 1.         0.95570688 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: 10235.125, Episode: 1, Step: 5864
State: [[0.89223879 1.         1.         1.         0.25       0.75
  0.        ]], Action: 3, Reward: -50, Score: 10185.125, Episode: 1, Step: 5865
State: [[ 0.80729643  1.          1.          1.          0.25        0.75
  -0.25      ]], Action: 3, Reward: 10, Score: 10195.125, Episode: 1, Step: 5866
State: [[ 0.78045802  1.          1.          1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: 10, Score: 10205.125, Episode: 1, Step: 5867
State: [[ 0.75620218  1.          0.77453851  1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: 10, Score: 10215.125, Episode: 1, Step: 5868
State: [[ 0.74553542  1.          0.53752153  1.          0.25        0.75
  -1.        ]], Action: 3, Reward: 10, Score: 10225.125, Episode: 1, Step: 5869
State: [[0.84027355 1.         0.3919163  0.66159001 0.25       0.75
  0.75      ]], Action: 3, Reward: 10, Score: 10235.125, Episode: 1, Step: 5870
State: [[1.         1.         0.33328303 0.35182308 0.25       0.5
  0.75      ]], Action: 0, Reward: 10, Score: 10245.125, Episode: 1, Step: 5871
State: [[0.58379326 1.         0.25707947 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: 10255.125, Episode: 1, Step: 5872
State: [[0.48975707 1.         0.50918975 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: 10265.125, Episode: 1, Step: 5873
State: [[0.51064548 1.         1.         1.         0.25       0.75
  0.        ]], Action: 0, Reward: 10, Score: 10275.125, Episode: 1, Step: 5874
State: [[ 0.53070731  1.          1.          1.          0.25        0.75
  -0.25      ]], Action: 2, Reward: -15, Score: 10260.125, Episode: 1, Step: 5875
State: [[ 1.   1.   1.   1.   0.5  0.5 -0.5]], Action: 3, Reward: -5, Score: 10255.125, Episode: 1, Step: 5876
State: [[ 0.58646963  1.          1.          1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: -5, Score: 10250.125, Episode: 1, Step: 5877
State: [[ 0.56501269  1.          1.          1.          0.25        0.75
  -1.        ]], Action: 3, Reward: -5, Score: 10245.125, Episode: 1, Step: 5878
State: [[ 0.55686859  1.          1.          1.          0.25        0.75
  -1.25      ]], Action: 3, Reward: -5, Score: 10240.125, Episode: 1, Step: 5879
State: [[ 1.          1.          0.46759443  1.          0.5         0.5
  -1.5       ]], Action: 3, Reward: -5, Score: 10235.125, Episode: 1, Step: 5880
State: [[ 1.          1.          0.41005749  1.          0.75        0.25
  -1.75      ]], Action: 3, Reward: -5, Score: 10230.125, Episode: 1, Step: 5881
State: [[ 1.          1.          0.33864021  1.          1.          0.
  -2.        ]], Action: 3, Reward: -5, Score: 10225.125, Episode: 1, Step: 5882
State: [[ 1.          1.          0.26181229  0.27825138  0.25       -0.25
   0.75      ]], Action: 3, Reward: -13.75, Score: 10211.375, Episode: 1, Step: 5883
State: [[ 1.          1.          0.99604392  0.1764315   0.25       -0.5
   0.75      ]], Action: 0, Reward: 10, Score: 10221.375, Episode: 1, Step: 5884
State: [[ 1.          1.          0.11877135  1.          0.5        -0.75
   0.5       ]], Action: 0, Reward: 10, Score: 10231.375, Episode: 1, Step: 5885
State: [[ 0.9635971  1.         1.         1.         0.75      -1.
   0.25     ]], Action: 0, Reward: 10, Score: 10241.375, Episode: 1, Step: 5886
State: [[ 1.    1.    1.    1.    1.   -1.25  0.  ]], Action: 0, Reward: 10, Score: 10251.375, Episode: 1, Step: 5887
State: [[ 1.    1.    1.    1.    1.25 -1.5  -0.25]], Action: 0, Reward: -15.0, Score: 10236.375, Episode: 1, Step: 5888
State: [[ 1.    1.    1.    1.    1.5  -1.75 -0.5 ]], Action: 3, Reward: -5, Score: 10231.375, Episode: 1, Step: 5889
State: [[ 1.    1.    1.    1.    1.75 -2.   -0.75]], Action: 3, Reward: -6.25, Score: 10225.125, Episode: 1, Step: 5890
State: [[ 1.    1.    1.    1.    2.   -2.25 -1.  ]], Action: 3, Reward: -7.5, Score: 10217.625, Episode: 1, Step: 5891
State: [[ 1.    1.    1.    1.    2.25 -2.5  -1.25]], Action: 4, Reward: -7.5, Score: 10210.125, Episode: 1, Step: 5892
State: [[ 1.    1.    1.    1.    2.5  -2.75 -1.5 ]], Action: 4, Reward: -9.375, Score: 10200.75, Episode: 1, Step: 5893
State: [[ 0.42659817  1.          1.          1.          0.25        0.75
  -1.75      ]], Action: 4, Reward: -11.25, Score: 10189.5, Episode: 1, Step: 5894
State: [[ 1.   1.   1.   1.   0.5  0.5 -2. ]], Action: 3, Reward: -5, Score: 10184.5, Episode: 1, Step: 5895
State: [[ 1.          1.          0.15034182  1.          0.75        0.25
  -2.25      ]], Action: 3, Reward: -5, Score: 10179.5, Episode: 1, Step: 5896
State: [[ 1.          1.          0.08237304  0.92284636  1.          0.
  -2.5       ]], Action: 3, Reward: -5, Score: 10174.5, Episode: 1, Step: 5897
State: [[ 1.          0.99136343  0.20129129  0.22865692  0.25       -0.25
   0.75      ]], Action: 1, Reward: -5, Score: 10169.5, Episode: 1, Step: 5898
State: [[0.16018096 1.         0.03791908 0.7615987  0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 10179.5, Episode: 1, Step: 5899
State: [[0.1923322  1.         0.20468178 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: 10189.5, Episode: 1, Step: 5900
State: [[0.42267493 1.         1.         1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: 10199.5, Episode: 1, Step: 5901
State: [[1.  1.  1.  1.  0.5 0.5 0. ]], Action: 0, Reward: 10, Score: 10209.5, Episode: 1, Step: 5902
State: [[ 1.    1.    1.    1.    0.75  0.25 -0.25]], Action: 3, Reward: -5, Score: 10204.5, Episode: 1, Step: 5903
State: [[ 1.   1.   1.   1.   1.   0.  -0.5]], Action: 3, Reward: -5, Score: 10199.5, Episode: 1, Step: 5904
State: [[ 1.    1.    1.    1.    1.25 -0.25 -0.75]], Action: 3, Reward: -7.5, Score: 10192.0, Episode: 1, Step: 5905
State: [[ 1.   1.   1.   1.   1.5 -0.5 -1. ]], Action: 3, Reward: -8.75, Score: 10183.25, Episode: 1, Step: 5906
State: [[ 0.87698593  1.          1.          1.          0.25        0.75
  -1.25      ]], Action: 3, Reward: -10.0, Score: 10173.25, Episode: 1, Step: 5907
State: [[ 0.78767532  1.          1.          1.          0.25        0.75
  -1.5       ]], Action: 3, Reward: 10, Score: 10183.25, Episode: 1, Step: 5908
State: [[ 0.77377397  1.          0.87772673  1.          0.25        0.75
  -1.75      ]], Action: 3, Reward: 10, Score: 10193.25, Episode: 1, Step: 5909
State: [[ 0.74800014  1.          0.64813687  1.          0.25        0.75
  -2.        ]], Action: 3, Reward: 10, Score: 10203.25, Episode: 1, Step: 5910
State: [[0.77895396 1.         0.45707568 0.77044085 0.25       0.75
  0.75      ]], Action: 3, Reward: 10, Score: 10213.25, Episode: 1, Step: 5911
State: [[1.         1.         0.36657479 0.47573388 0.25       0.5
  0.75      ]], Action: 0, Reward: 10, Score: 10223.25, Episode: 1, Step: 5912
State: [[0.60359505 0.95904986 0.33697156 0.74793129 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 10233.25, Episode: 1, Step: 5913
State: [[0.56075745 0.94062395 0.45999114 0.84675671 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 10243.25, Episode: 1, Step: 5914
State: [[0.58822951 1.         0.70038028 0.77032275 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 10253.25, Episode: 1, Step: 5915
State: [[0.71750111 1.         0.66142293 0.85857155 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 10263.25, Episode: 1, Step: 5916
State: [[0.82408698 1.         0.64347532 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: 10273.25, Episode: 1, Step: 5917
State: [[0.78678286 1.         0.91536082 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: 10283.25, Episode: 1, Step: 5918
State: [[0.84508884 1.         1.         1.         0.25       0.75
  0.        ]], Action: 3, Reward: -50, Score: 10233.25, Episode: 1, Step: 5919
State: [[ 0.83331529  1.          1.          1.          0.25        0.75
  -0.25      ]], Action: 3, Reward: 10, Score: 10243.25, Episode: 1, Step: 5920
State: [[ 0.80548151  1.          0.771658    1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: 10, Score: 10253.25, Episode: 1, Step: 5921
State: [[ 0.8110959   1.          0.58384176  0.93682368  0.25        0.75
  -0.75      ]], Action: 3, Reward: 10, Score: 10263.25, Episode: 1, Step: 5922
State: [[0.93222663 1.         0.45009541 0.58277334 0.25       0.5
  0.75      ]], Action: 3, Reward: 10, Score: 10273.25, Episode: 1, Step: 5923
State: [[1.         0.8180093  0.39029609 0.3955342  0.25       0.25
  0.75      ]], Action: 0, Reward: 10, Score: 10283.25, Episode: 1, Step: 5924
State: [[0.74469825 0.91731582 0.31186069 0.46043337 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 10293.25, Episode: 1, Step: 5925
State: [[0.56332449 0.84096023 0.29987866 0.67031081 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 10303.25, Episode: 1, Step: 5926
State: [[0.52651512 0.87747631 0.38490539 0.75542245 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 10313.25, Episode: 1, Step: 5927
State: [[0.53150603 0.8915148  0.48917971 0.71276802 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 10323.25, Episode: 1, Step: 5928
State: [[0.56688386 1.         0.65567376 0.66787448 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 10333.25, Episode: 1, Step: 5929
State: [[0.70029981 1.         0.56033794 0.79271411 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 10343.25, Episode: 1, Step: 5930
State: [[0.73365014 1.         0.57323253 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: 10353.25, Episode: 1, Step: 5931
State: [[0.71872086 1.         0.78807989 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: 10363.25, Episode: 1, Step: 5932
State: [[0.76122096 1.         1.         1.         0.25       0.75
  0.        ]], Action: 3, Reward: -50, Score: 10313.25, Episode: 1, Step: 5933
State: [[ 0.75105148  1.          0.86485115  1.          0.25        0.75
  -0.25      ]], Action: 3, Reward: 10, Score: 10323.25, Episode: 1, Step: 5934
State: [[ 0.72994712  1.          0.679263    1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: 10, Score: 10333.25, Episode: 1, Step: 5935
State: [[0.72793407 1.         0.48115597 0.86544047 0.25       0.75
  0.75      ]], Action: 3, Reward: 10, Score: 10343.25, Episode: 1, Step: 5936
State: [[0.78134166 1.         0.3917418  0.61610371 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 10353.25, Episode: 1, Step: 5937
State: [[0.60526433 1.         0.4239198  1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: 10363.25, Episode: 1, Step: 5938
State: [[0.60039426 1.         0.52907118 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: 10373.25, Episode: 1, Step: 5939
State: [[0.61098257 1.         0.73237019 1.         0.25       0.75
  0.        ]], Action: 0, Reward: 10, Score: 10383.25, Episode: 1, Step: 5940
State: [[ 0.6252504  1.         0.8225413  1.         0.25       0.75
  -0.25     ]], Action: 3, Reward: 10, Score: 10393.25, Episode: 1, Step: 5941
State: [[ 0.62194507  1.          0.75009342  1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: 10, Score: 10403.25, Episode: 1, Step: 5942
State: [[ 0.61530051  1.          0.63731566  1.          0.25        0.75  -0.75      ]], Action: 3, Reward: 10, Score: 10413.25, Episode: 1, Step: 5943
State: [[ 0.60620865  1.          0.51581574  1.          0.25        0.75  -1.        ]], Action: 3, Reward: 10, Score: 10423.25, Episode: 1, Step: 5944
State: [[ 0.59515605  1.          0.43305271  1.          0.25        0.75  -1.25      ]], Action: 3, Reward: 10, Score: 10433.25, Episode: 1, Step: 5945
State: [[0.58788074 1.         0.36827922 0.85282009 0.25       0.75  0.75      ]], Action: 3, Reward: -5, Score: 10428.25, Episode: 1, Step: 5946
State: [[0.58774603 1.         0.32502081 0.75155049 0.25       0.75 0.75      ]], Action: 0, Reward: 10, Score: 10438.25, Episode: 1, Step: 5947
State: [[0.56233607 1.         0.3379591  0.83812459 0.25       0.75  0.75      ]], Action: 0, Reward: 10, Score: 10448.25, Episode: 1, Step: 5948
State: [[0.54790279 1.         0.37645485 1.         0.25       0.75  0.5       ]], Action: 0, Reward: 10, Score: 10458.25, Episode: 1, Step: 5949
State: [[0.54849743 1.         0.47127614 1.         0.25       0.75  0.25      ]], Action: 0, Reward: 10, Score: 10468.25, Episode: 1, Step: 5950
State: [[0.55921066 1.         0.67647293 1.         0.25       0.75  0.        ]], Action: 0, Reward: 10, Score: 10478.25, Episode: 1, Step: 5951
State: [[ 0.57932249  1.          0.8014976   1.          0.25        0.75  -0.25      ]], Action: 3, Reward: 10, Score: 10488.25, Episode: 1, Step: 5952
State: [[ 0.57671822  1.          0.72690322  1.          0.25        0.75  -0.5       ]], Action: 3, Reward: 10, Score: 10498.25, Episode: 1, Step: 5953
State: [[ 0.57240572  1.          0.67313561  1.          0.25        0.75  -0.75      ]], Action: 3, Reward: 10, Score: 10508.25, Episode: 1, Step: 5954
State: [[ 0.56402461  1.          0.4940969   1.          0.25        0.75  -1.        ]], Action: 3, Reward: 10, Score: 10518.25, Episode: 1, Step: 5955
State: [[ 0.54872328  1.          0.38081939  1.          0.25        0.75  -1.25      ]], Action: 3, Reward: -5, Score: 10513.25, Episode: 1, Step: 5956
State: [[ 0.54160943  1.          0.3301704   1.          0.25        0.75  -1.5       ]], Action: 3, Reward: -5, Score: 10508.25, Episode: 1, Step: 5957
State: [[0.53835198 1.         0.28304846 0.71656288 0.25       0.75  0.75      ]], Action: 3, Reward: -5, Score: 10503.25, Episode: 1, Step: 5958
State: [[0.54261372 1.         0.24608948 0.61602718 0.25       0.75  0.75      ]], Action: 0, Reward: 10, Score: 10513.25, Episode: 1, Step: 5959
State: [[0.50817984 1.         0.24707132 0.68108587 0.25       0.75  0.75      ]], Action: 0, Reward: 10, Score: 10523.25, Episode: 1, Step: 5960
State: [[0.48037957 1.         0.26854033 1.         0.25       0.75  0.5       ]], Action: 0, Reward: 10, Score: 10533.25, Episode: 1, Step: 5961
State: [[0.47541157 1.         0.32614222 1.         0.25       0.75  0.25      ]], Action: 0, Reward: 10, Score: 10543.25, Episode: 1, Step: 5962
State: [[0.48122859 1.         0.55320139 1.         0.25       0.75  0.        ]], Action: 0, Reward: 10, Score: 10553.25, Episode: 1, Step: 5963
State: [[ 0.4944614  1.         0.627348   1.         0.25       0.75  -0.25     ]], Action: 3, Reward: -5, Score: 10548.25, Episode: 1, Step: 5964
State: [[ 0.49128336  1.          0.5762993   1.          0.25        0.75  -0.5       ]], Action: 3, Reward: 10, Score: 10558.25, Episode: 1, Step: 5965
State: [[ 0.48286422  1.          0.37098562  1.          0.25        0.75  -0.75      ]], Action: 3, Reward: -5, Score: 10553.25, Episode: 1, Step: 5966
State: [[ 0.47280859  1.          0.30136278  1.          0.25        0.75  -1.        ]], Action: 3, Reward: -5, Score: 10548.25, Episode: 1, Step: 5967
State: [[ 0.46207967  1.          0.24955306  1.          0.25        0.75  -1.25      ]], Action: 3, Reward: -5, Score: 10543.25, Episode: 1, Step: 5968
State: [[0.45502029 1.         0.20737727 0.62447441 0.25       0.75  0.75      ]], Action: 3, Reward: -5, Score: 10538.25, Episode: 1, Step: 5969
State: [[0.45329704 1.         0.18279524 0.56377489 0.25       0.75  0.75      ]], Action: 1, Reward: -10, Score: 10528.25, Episode: 1, Step: 5970
